signal
3.29e-05
3.418181818181818e-05
3.266666666666666e-05
4.576923076923077e-05
5.257142857142857e-05
5.326666666666667e-05
5.1875e-05
5.252941176470588e-05
5.133333333333333e-05
4.9473684210526315e-05
6.265e-05
7.595e-05
7.595e-05
8.765000000000002e-05
0.00010169999999999999
0.0001017
0.00011185000000000001
0.00011185
0.00012435000000000001
0.00012900000000000002
0.00015089999999999998
0.00016420000000000003
0.00016575000000000002
0.00017355000000000002
0.0001829
0.00018055
0.00018055000000000002
0.00017895
0.0001782
0.0001774
0.0001633
0.0001492
0.00015075
0.0001406
0.00013045
0.00013435
0.0001211
0.0001328
0.0001336
0.0001469
0.00013910000000000002
0.00012345
0.00012190000000000001
0.00010475
8.834999999999999e-05
8.835e-05
8.76e-05
8.915e-05
8.835e-05
9.145e-05
9.38e-05
9.540000000000001e-05
0.00010945
0.00012429999999999999
0.00011885000000000002
0.00011495000000000002
0.00011805000000000001
0.00010945
9.46e-05
7.82e-05
6.335e-05
6.415e-05
6.725000000000001e-05
6.96e-05
7.195000000000001e-05
7.195e-05
7.819999999999999e-05
8.29e-05
8.37e-05
8.53e-05
0.0001017
0.00010089999999999999
8.61e-05
8.450000000000001e-05
8.450000000000001e-05
8.375e-05
8.065e-05
7.675e-05
7.675e-05
7.595e-05
8.999999999999999e-05
0.00010249999999999998
0.0001033
0.00010405
0.00010250000000000001
0.00010640000000000001
0.00010325
9.7e-05
9.775e-05
0.0001079
0.00010479999999999999
0.00010325
0.00010555
9.385e-05
9.774999999999999e-05
9.85e-05
0.00011255
0.00012585
0.00012975
0.00013209999999999999
0.0001188
0.00010705
0.00011875
0.0001289
0.0001281
0.00012340000000000002
0.0001281
0.0001336
0.00014764999999999998
0.00014140000000000002
0.000132
0.000132
0.00013045
0.0001289
0.0001375
0.00014925000000000002
0.00013675
0.0001258
0.0001211
0.00011800000000000001
0.00011724999999999999
0.0001188
0.00010319999999999999
8.915e-05
8.915e-05
9.305e-05
8.525000000000001e-05
8.135e-05
7.045e-05
6.42e-05
5.72e-05
7.2e-05
8.765000000000002e-05
8.61e-05
7.59e-05
6.65e-05
6.805e-05
7.974999999999999e-05
9.379999999999999e-05
9.379999999999999e-05
0.00010395
0.00011334999999999999
0.00011255
0.00011334999999999999
0.00011334999999999999
0.00012195000000000001
0.0001352
0.00013285
0.00013130000000000002
0.00014534999999999998
0.00016020000000000002
0.0001454
0.0001329
0.00013365
0.00013055
0.0001282
0.00012585
0.00011259999999999999
0.0001001
0.00010165
9.149999999999999e-05
8.29e-05
0.00010245
0.0001173
0.00012040000000000003
0.00012585
0.00012585
0.0001321
0.00013675
0.00012190000000000001
0.00010705
0.00012109999999999999
0.0001289
0.00012815
0.00014145000000000002
0.00015395
0.0001532
0.0001532
0.00015165
0.0001501
0.00015165
0.00014775
0.0001321
0.00013910000000000002
0.0001524
0.0001415
0.00013605
0.00013055
0.0001282
0.0001337
0.00013445000000000002
0.00011960000000000001
0.00012429999999999999
0.00012820000000000003
0.0001274
0.00011570000000000001
0.00011570000000000001
0.00011805000000000001
0.00011885000000000002
0.00012195000000000001
0.00012114999999999999
0.00013285
0.00013755
0.0001274
0.00012504999999999998
0.00011954999999999999
0.00011410000000000001
0.00011724999999999999
0.00011725000000000002
0.00011100000000000001
0.00011259999999999999
0.00011575
0.00011105000000000002
0.00012119999999999999
0.00011180000000000001
0.00011025
0.00012194999999999998
0.00013445
0.00013519999999999998
0.00013365
0.00014775
0.0001384
0.00014465000000000002
0.00013605000000000003
0.00012670000000000002
0.00013685
0.00014935
0.0001462
0.0001423
0.0001446
0.0001438
0.0001438
0.00013445
0.0001204
0.00013215
0.00014385
0.00013450000000000002
0.000122
0.00012125
0.00012045
0.00010715
0.00010635
9.23e-05
8.995e-05
8.76e-05
7.67e-05
6.184999999999999e-05
6.11e-05
5.955e-05
5.7249999999999996e-05
5.7249999999999996e-05
5.645e-05
5.484999999999999e-05
5.4850000000000005e-05
4.78e-05
4.2350000000000006e-05
5.325e-05
6.0249999999999994e-05
7.35e-05
7.429999999999999e-05
7.35e-05
7.43e-05
8.99e-05
0.00010555
0.0001165
0.00013055
0.0001321
0.00013910000000000002
0.0001477
0.0001477
0.00015315
0.00015785000000000002
0.0001696
0.0001774
0.00018055000000000002
0.0001899
0.0001915
0.00018215
0.0001775
0.00018765
0.00018765
0.00019075
0.00019855000000000003
0.00019855000000000003
0.0001884
0.0001923
0.00020634999999999997
0.0002009
0.000197
0.0002079
0.0002126
0.0002196
0.00022424999999999998
0.00021955
0.00020859999999999997
0.000193
0.00018050000000000002
0.00018050000000000002
0.00019065
0.0001977
0.00020084999999999998
0.00020400000000000003
0.00018295
0.0001798
0.00018055
0.00016570000000000002
0.0001618
0.00015945
0.0001563
0.00014615
0.00014695
0.0001446
0.000129
0.00012665000000000002
0.00013995
0.00015245
0.0001493
0.0001602
0.00015235000000000002
0.00013280000000000003
0.000132
0.00014295
0.00015465
0.00014529999999999998
0.0001453
0.00014140000000000002
0.0001297
0.0001305
0.0001313
0.00013209999999999999
0.00011960000000000001
0.00011415000000000001
0.0001165
0.00013055
0.0001321
0.00012114999999999999
0.0001399
0.0001454
0.0001493
0.00015164999999999997
0.00015945
0.00014305
0.00014225000000000002
0.00014145000000000002
0.00016099999999999998
0.0001657
0.00016725
0.0001688
0.00016645
0.0001649
0.0001649
0.00016255
0.00015940000000000003
0.0001446
0.00014225
0.00015555
0.00013835
0.0001274
0.0001165
0.00011725000000000002
0.0001165
0.00011724999999999999
0.00011724999999999999
0.0001204
0.00010865
0.00010710000000000001
0.0001063
0.00010475
0.00010555
0.00010475
0.00010865
0.00010475
0.0001079
0.00011025
0.00011180000000000001
0.0001102
0.00011020000000000001
0.0001235
0.00013675
0.0001352
0.0001274
0.0001235
0.00011649999999999999
0.00011725000000000002
0.00010945
0.00011020000000000001
0.00011334999999999999
0.00011334999999999999
0.00012975
0.00014305
0.00013915000000000002
0.00013995000000000001
0.00013915
0.000136
0.00012585
0.00011960000000000001
0.00011885000000000002
0.00011415000000000001
0.00011104999999999999
0.00011105000000000002
0.00011025
0.00011025
0.00010790000000000001
0.0001204
0.00013215000000000001
0.00013295
0.00014545
0.0001587
0.00014304999999999998
0.00013055
0.0001329
0.00013525
0.00013525
0.00013525
0.0001501
0.00016575000000000002
0.00016965
0.0001587
0.00015245
0.00015405
0.00016265000000000002
0.00016735
0.0001642
0.00014780000000000001
0.0001337
0.00012979999999999998
0.00011494999999999999
0.00010089999999999999
0.00010405
0.00012045
0.00013135
0.00013135
0.000147
0.00016185
0.0001517
0.0001353
0.00013059999999999998
0.00012984999999999998
0.00012595
0.00012670000000000002
0.0001173
0.0001165
0.0001165
0.0001134
0.0001275
0.00014235000000000002
0.0001564
0.00017360000000000002
0.0001853
0.0001845
0.0001775
0.00017979999999999998
0.0001626
0.00015010000000000002
0.00014304999999999998
0.00013680000000000002
0.00013759999999999998
0.00013525
0.00013055
0.00012745
0.00013995000000000001
0.00015245
0.00015245
0.00015165
0.000136
0.00012815
0.00012035
0.0001047
9.925000000000001e-05
9.615e-05
9.065000000000001e-05
9.3e-05
9.924999999999999e-05
9.77e-05
0.00010395
0.00011175
0.00011250000000000001
0.00011250000000000001
0.00011640000000000001
0.00013514999999999998
0.00013595
0.00013050000000000003
0.00014065
0.00015705
0.00016565
0.00016725
0.000161
0.00016725
0.00017505
0.0001719
0.0001758
0.0001719
0.00016409999999999998
0.00016329999999999998
0.00015705
0.00014925000000000002
0.0001485
0.0001485
0.00014695000000000002
0.00014615
0.00014615
0.0001391
0.0001313
0.00011799999999999998
0.00011175
0.00010550000000000002
0.00010315000000000001
9.925000000000001e-05
8.285000000000001e-05
8.755e-05
9.46e-05
9.85e-05
0.0001016
0.00010395
0.00010319999999999999
0.00011800000000000001
0.00013205
0.00013125000000000002
0.00013125
0.00011405000000000001
0.0001031
0.0001031
0.00010155000000000002
9.845000000000001e-05
9.69e-05
9.609999999999999e-05
0.0001039
0.0001211
0.00013205
0.0001266
0.00011724999999999999
0.00012195000000000001
0.00011885000000000002
0.00011884999999999999
0.00011960000000000001
0.00012119999999999999
0.00012355
0.0001251
0.00012585
0.00012820000000000003
0.00012585
0.00012429999999999999
0.00012975
0.00013835000000000003
0.0001532
0.00017115
0.00016725000000000003
0.00014695000000000002
0.00013680000000000002
0.00014145000000000002
0.0001508
0.0001383
0.0001383
0.00013675
0.00013519999999999998
0.00011800000000000001
0.00010315000000000001
0.00011954999999999999
0.00013519999999999998
0.000136
0.0001454
0.00015555
0.00014930000000000002
0.0001493
0.00013910000000000002
0.00012195000000000001
0.0001274
0.00013440000000000001
0.00013205
0.0001258
0.0001211
0.00012190000000000001
0.00013515
0.00013435
0.00014765
0.00014845
0.0001461
0.00012895000000000002
0.00011100000000000001
0.00010785
0.00011485
0.00012190000000000001
0.00013755
0.00014225000000000002
0.00014304999999999998
0.00014535
0.00013755
0.00013365000000000002
0.0001516
0.00015945
0.000154
0.00015475
0.00015710000000000002
0.0001735
0.00016175
0.00016175
0.00016255
0.00016255
0.00017505
0.0001782
0.00016104999999999998
0.00015790000000000002
0.0001407
0.00013445
0.00015085
0.000161
0.0001626
0.00016340000000000001
0.00015560000000000001
0.000154
0.0001548
0.0001642
0.00016340000000000001
0.0001509
0.00015325
0.00015560000000000001
0.00015480000000000002
0.000154
0.00014225
0.0001446
0.00015005000000000002
0.00013445
0.0001454
0.0001493
0.00012665000000000002
0.0001134
0.0001126
0.0001079
9.695e-05
9.695000000000001e-05
0.00010865
0.00011564999999999999
0.00011645
0.00011255
0.00011020000000000001
0.00010939999999999999
0.00011329999999999999
0.00011719999999999999
0.0001188
0.00011330000000000002
0.0001086
0.00011169999999999999
0.00010154999999999999
9.14e-05
9.449999999999999e-05
9.525e-05
0.00010070000000000001
0.0001093
0.00011085000000000001
9.680000000000001e-05
8.195e-05
6.635e-05
6.87e-05
8.825e-05
9.14e-05
9.06e-05
8.75e-05
8.44e-05
8.985000000000002e-05
9.300000000000001e-05
9.379999999999999e-05
9.224999999999999e-05
9.38e-05
9.300000000000001e-05
9.225e-05
9.225e-05
9.224999999999999e-05
9.145e-05
9.07e-05
9.54e-05
0.00011494999999999999
0.0001298
0.00011104999999999999
9.23e-05
9.075000000000001e-05
9.235000000000001e-05
9.47e-05
9.779999999999999e-05
8.999999999999999e-05
8.685e-05
8.53e-05
9.779999999999999e-05
9.7e-05
0.0001134
0.0001134
0.0001111
0.00010410000000000001
0.00011035000000000001
0.00012595
0.0001392
0.00013525
0.00011885000000000002
0.00013289999999999998
0.0001438
0.00014065000000000003
0.00014220000000000001
0.00014295
0.0001406
0.00014135
0.0001437
0.00014445000000000001
0.0001304
0.00012885000000000001
0.00011555
0.00012805000000000002
0.0001382
0.00014209999999999998
0.00014365
0.00013975
0.00012415
0.00011009999999999999
0.00011085000000000001
9.68e-05
9.68e-05
0.0001124
0.00011315000000000001
0.0001116
0.00011084999999999998
0.00011085000000000001
0.0001093
0.00012495
0.00012495
0.000139
0.00015230000000000002
0.00015465000000000002
0.00014525
0.00014370000000000002
0.0001289
0.00011640000000000001
0.0001281
0.0001289
0.0001305
0.0001305
0.00013365
0.00012115000000000002
0.00011805
0.00012195000000000001
0.0001243
0.00013680000000000002
0.00014615
0.00013205
0.00013125000000000002
0.00011955000000000002
0.0001063
9.224999999999999e-05
9.149999999999999e-05
8.915e-05
9.225e-05
